1	1	36
1	2	16
1	3	8
1	4	2
1	5	19
1	6	28
1	7	43
1	8	32
1	9	16
1	10	1
1	11	27
1	12	4
1	13	17
1	14	12
1	15	27
1	16	27
1	18	10
1	19	9
1	23	20
1	24	32
1	25	16
1	27	25
1	29	10
1	30	23
1	31	25
1	37	10
1	40	4
1	43	21
1	44	31
1	45	20
1	46	8
1	47	3
1	53	32
2	1	1
2	2	24
2	3	37
2	4	47
2	5	45
2	6	27
2	7	36
2	8	13
2	9	0
2	10	13
2	11	13
2	12	1
2	13	36
2	14	42
2	15	3
2	16	9
2	18	31
2	19	2
2	20	12
2	25	8
2	27	26
2	29	10
2	30	15
2	32	28
2	38	18
2	40	0
2	42	4
2	49	0
2	53	10
3	3	6
3	4	6
3	5	31
3	6	5
3	7	26
3	8	28
3	9	4
3	10	48
3	11	22
3	12	2
3	13	0
3	14	17
3	15	25
3	16	29
3	17	2
3	18	23
3	19	9
3	24	15
3	26	13
3	27	27
3	28	15
3	35	24
3	45	29
3	50	5
3	54	3
3	55	9
4	3	31
4	4	18
4	5	18
4	6	47
4	7	13
4	8	14
4	9	32
4	10	15
4	11	47
4	12	36
4	13	30
4	14	34
4	15	27
4	16	32
4	17	8
4	18	25
4	20	24
4	22	27
4	25	15
4	28	19
4	29	16
4	31	34
4	32	10
4	36	28
4	39	0
4	41	24
4	45	28
4	50	5
4	51	19
4	56	1
5	5	36
5	6	10
5	7	18
5	40	31
5	8	18
5	41	3
5	9	36
5	10	29
5	11	35
5	43	0
5	12	17
5	13	16
5	46	0
5	14	43
5	15	31
5	16	6
5	17	21
5	49	34
5	20	34
5	52	25
5	21	27
5	54	31
5	23	16
5	24	13
6	34	7
6	37	17
6	6	24
6	39	8
6	7	26
6	8	12
6	9	31
6	10	49
6	11	45
6	44	23
6	12	14
6	13	18
6	14	47
6	15	2
6	48	29
6	18	15
6	23	9
6	24	33
6	28	30
6	29	16
7	32	19
7	34	9
7	35	26
7	37	11
7	7	21
7	8	43
7	9	44
7	10	0
7	11	13
7	12	43
7	13	28
7	14	44
7	15	2
7	17	22
7	18	16
7	52	20
7	21	13
7	55	23
7	27	12
7	29	17
8	32	16
8	35	16
8	38	22
8	7	23
8	8	11
8	9	12
8	42	21
8	10	17
8	11	7
8	44	9
8	12	39
8	13	41
8	46	2
8	14	8
8	15	26
8	17	31
8	50	28
8	51	13
8	20	0
8	21	29
8	54	14
8	26	32
9	32	3
9	35	21
9	36	30
9	9	26
9	41	9
9	10	1
9	42	10
9	11	19
9	12	10
9	45	14
9	13	33
9	14	44
9	47	27
9	15	17
9	48	0
9	49	30
9	50	25
9	52	5
9	23	6
9	55	14
9	56	16
9	27	9
9	28	30
10	33	22
10	10	22
10	11	8
10	44	31
10	12	0
10	13	7
10	14	34
10	47	29
10	15	4
10	16	30
10	49	19
10	19	34
10	51	16
10	20	0
10	21	20
10	22	9
10	55	7
10	24	2
10	25	14
10	27	20
10	28	12
11	35	18
11	11	43
11	12	25
11	13	28
11	14	45
11	47	5
11	15	34
11	16	12
11	48	7
11	19	32
11	52	4
11	21	5
11	53	0
11	22	31
11	56	28
11	29	28
12	33	1
12	35	27
12	39	8
12	12	3
12	13	4
12	14	15
12	15	38
12	19	19
12	20	30
12	22	27
12	55	21
12	28	2
12	31	2
13	34	18
13	35	15
13	36	3
13	38	15
13	39	7
13	42	16
13	12	4
13	44	8
13	45	14
13	13	46
13	14	36
13	15	44
13	16	5
13	17	25
13	51	6
13	52	20
13	21	27
13	53	4
13	55	21
13	27	22
13	31	31
14	32	30
14	36	22
14	40	22
14	44	17
14	13	10
14	14	32
14	47	34
14	15	36
14	18	30
14	51	20
14	53	16
14	54	26
14	23	20
14	25	10
15	16	19
15	32	26
15	33	4
15	35	12
15	55	1
15	40	8
15	56	2
15	29	4
15	45	22
15	15	45
15	31	30
16	15	17
16	16	5
16	17	6
16	18	43
16	19	28
16	20	8
16	21	38
16	22	30
16	23	48
16	24	3
16	25	38
16	26	36
16	27	2
16	28	40
16	29	34
16	30	27
16	31	3
16	32	17
16	33	6
16	34	18
16	35	7
16	36	43
16	37	41
16	38	30
16	39	3
16	40	0
16	41	43
16	42	0
16	43	38
16	44	14
16	45	30
16	46	21
16	49	18
16	51	34
16	53	13
16	55	11
17	16	19
17	17	15
17	18	32
17	19	37
17	20	36
17	21	32
17	22	11
17	23	6
17	24	38
17	25	23
17	26	6
17	27	44
17	28	49
17	29	48
17	30	21
17	31	4
17	32	46
17	33	28
17	34	21
17	35	11
17	36	28
17	37	14
17	38	41
17	39	40
17	40	43
17	41	31
17	42	34
17	43	46
17	44	23
17	45	48
17	46	9
17	48	26
17	50	27
17	52	2
18	18	22
18	19	24
18	20	6
18	21	22
18	22	44
18	23	33
18	24	25
18	25	12
18	26	13
18	27	47
18	28	44
18	29	11
18	30	17
18	31	4
18	32	27
18	33	38
18	34	36
18	35	35
18	36	12
18	37	28
18	38	46
18	39	40
18	40	35
18	41	38
18	42	11
18	43	41
18	44	24
18	45	19
18	46	33
18	47	18
18	48	23
18	50	7
18	51	15
18	54	29
19	19	29
19	20	42
19	21	10
19	22	24
19	23	40
19	24	20
19	25	4
19	26	46
19	27	35
19	28	23
19	29	0
19	30	23
19	31	37
19	32	36
19	33	44
19	34	7
19	35	26
19	36	29
19	37	44
19	38	40
19	39	30
19	40	10
19	41	9
19	42	38
19	43	28
19	44	42
19	45	42
19	46	44
19	47	26
19	53	32
19	54	13
20	20	17
20	21	7
20	22	34
20	23	29
20	24	40
20	25	36
20	26	13
20	27	39
20	28	23
20	29	1
20	30	6
20	31	30
20	32	32
20	33	2
20	34	40
20	35	23
20	36	22
20	37	9
20	38	13
20	39	7
20	40	39
20	41	46
20	42	19
20	43	3
20	44	3
20	45	46
20	46	13
20	47	9
20	48	17
20	50	7
20	54	17
20	55	31
21	21	45
21	22	3
21	23	40
21	24	27
21	25	7
21	26	40
21	27	31
21	28	26
21	29	21
21	30	10
21	31	0
21	32	11
21	33	31
21	34	29
21	35	6
21	36	22
21	37	13
21	38	31
21	39	15
21	40	44
21	41	38
21	42	36
21	43	6
21	44	5
21	45	49
21	46	24
21	48	20
21	51	3
21	54	26
22	21	32
22	22	43
22	23	44
22	24	20
22	25	46
22	26	7
22	27	16
22	28	13
22	29	45
22	30	23
22	31	34
22	32	41
22	33	29
22	34	34
22	35	11
22	36	0
22	37	41
22	38	47
22	39	31
22	40	49
22	41	39
22	42	7
22	43	43
22	44	18
22	45	8
22	46	8
22	48	18
22	49	34
22	50	22
23	22	0
23	23	42
23	24	7
23	25	30
23	26	49
23	27	38
23	28	22
23	29	4
23	30	13
23	31	6
23	32	45
23	33	42
23	34	6
23	35	38
23	36	41
23	37	34
23	38	41
23	39	13
23	40	48
23	41	43
23	42	48
23	43	6
23	44	48
23	45	31
23	46	27
23	47	24
23	48	3
23	50	19
23	53	0
24	23	3
24	24	45
24	25	5
24	26	2
24	27	15
24	28	48
24	29	11
24	30	42
24	31	31
24	32	40
24	33	25
24	34	25
24	35	36
24	36	20
24	37	0
24	38	42
24	39	41
24	40	15
24	41	48
24	42	4
24	43	28
24	44	49
24	45	1
24	46	35
24	48	1
24	49	23
24	50	17
24	55	29
25	25	4
25	26	8
25	27	39
25	28	30
25	29	7
25	30	13
25	31	31
25	32	44
25	33	27
25	34	46
25	35	45
25	36	7
25	37	1
25	38	22
25	39	29
25	40	28
25	41	32
25	42	49
25	43	34
25	44	29
25	45	14
25	46	13
25	47	12
25	48	28
25	49	15
25	50	28
25	53	33
